pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
234,BUY,2024.09.24 17:41:39,2640.05,0.18,2640.05,2660.05,2024.09.24 17:50:00,0.09,2643.8,33.75,2024.09.24 18:54:40,2640.05,0.09,SL,0.0,73.02,33.75,13210.33
235,BUY,2024.09.24 19:00:00,2643.43,0.1,2643.43,2663.43,2024.09.24 19:06:00,0.05,2646.8,16.85,2024.09.24 22:42:36,2663.46,0.05,TP,100.15,222.6,117.0,13327.33
236,BUY,2024.09.24 22:45:00,2663.86,0.1,2660.86,2683.86,,0.0,0.0,0.0,2024.09.24 22:51:37,2660.84,0.1,SL,-30.2,6.62,-30.2,13297.13
237,BUY,2024.09.24 23:00:00,2662.88,0.1,2659.88,2682.88,,0.0,0.0,0.0,2024.09.24 23:36:45,2659.86,0.1,SL,-30.2,36.75,-30.2,13266.93
238,BUY,2024.09.24 23:45:00,2659.61,0.1,2656.61,2679.61,,0.0,0.0,0.0,2024.09.24 23:56:22,2656.6,0.1,SL,-30.1,11.37,-30.1,13236.83
239,BUY,2024.09.25 05:28:31,2664.29,0.18,2661.27,2684.27,,0.0,0.0,0.0,2024.09.25 05:38:41,2661.25,0.18,SL,-54.72,10.17,-54.72,13182.11
240,BUY,2024.09.25 05:47:39,2664.28,0.1,2664.28,2684.28,2024.09.25 05:58:00,0.05,2667.63,16.75,2024.09.25 06:08:42,2664.28,0.05,SL,0.0,21.05,16.75,13198.86
241,BUY,2024.09.25 06:15:00,2664.45,0.1,2661.45,2684.45,,0.0,0.0,0.0,2024.09.25 06:21:02,2661.45,0.1,SL,-30.0,6.03,-30.0,13168.86
242,BUY,2024.09.26 11:41:41,2670.49,0.1,2667.49,2690.49,,0.0,0.0,0.0,2024.09.26 11:53:28,2667.47,0.1,SL,-30.2,11.78,-30.2,13138.66
243,BUY,2024.09.26 13:20:17,2670.51,0.18,2670.51,2690.51,2024.09.26 13:45:00,0.09,2674.0,31.41,2024.09.26 15:39:37,2670.5,0.09,SL,-0.09,139.33,31.32,13169.98
244,BUY,2024.09.26 15:45:00,2673.77,0.18,2673.77,2693.77,2024.09.26 15:48:00,0.09,2676.97,28.8,2024.09.26 16:02:41,2673.74,0.09,SL,-0.27,17.68,28.53,13198.51
245,SELL,2024.09.27 20:37:37,2644.7,0.1,2647.7,2624.7,,0.0,0.0,0.0,2024.09.27 21:15:38,2647.72,0.1,SL,-30.2,38.02,-30.2,13168.31
246,SELL,2024.09.27 21:31:17,2644.7,0.1,2647.7,2624.7,,0.0,0.0,0.0,2024.09.27 21:45:39,2647.7,0.1,SL,-30.0,14.37,-30.0,13138.31
247,BUY,2024.09.30 01:15:00,2660.97,0.1,2660.97,2680.97,2024.09.30 02:30:00,0.05,2664.18,16.05,2024.09.30 04:02:38,2660.97,0.05,SL,0.0,167.63,16.05,13154.36
248,SELL,2024.09.30 16:43:39,2634.42,0.1,2634.42,2614.42,2024.09.30 16:49:00,0.05,2631.15,16.35,2024.09.30 16:50:28,2634.43,0.05,SL,-0.05,6.82,16.3,13170.66
249,SELL,2024.09.30 17:00:24,2634.42,0.1,2634.42,2614.42,2024.09.30 17:10:00,0.05,2631.01,17.05,2024.09.30 17:26:42,2634.42,0.05,SL,-0.0,26.3,17.05,13187.71
250,SELL,2024.09.30 17:30:00,2631.94,0.1,2634.94,2611.94,,0.0,0.0,0.0,2024.09.30 17:45:26,2634.94,0.1,SL,-30.0,15.43,-30.0,13157.71
251,SELL,2024.09.30 18:00:00,2633.25,0.1,2636.25,2613.25,,0.0,0.0,0.0,2024.09.30 18:24:30,2636.25,0.1,SL,-30.0,24.5,-30.0,13127.71
