pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance,atr_ratio,trend,multiplier
18,SELL,2024-01-17 18:48:00,2017.49,0.16,2017.49,1997.49,2024-01-17 19:01:00,0.08,2012.13,41.5759999999992,2024-01-18 20:28:00,2017.49,0.08,SL,-1.304,1540.0,40.271999999999196,10740.826000000028,1.0149545352070324,mixed,1.224744871391589
19,BUY,2024-01-30 18:09:00,2040.48,0.27,2040.48,2060.48,2024-01-30 18:21:00,0.14,2045.02,61.277999999999494,2024-01-30 19:05:00,2040.48,0.13,SL,-2.1189999999999998,56.0,59.158999999999494,10799.985000000028,0.8930236275005986,mixed,2.1213203435596424
20,BUY,2024-01-31 18:42:00,2048.64,0.27,2048.64,2068.64,2024-01-31 18:47:00,0.14,2052.39,50.218,2024-01-31 20:06:00,2048.64,0.13,SL,-2.1189999999999998,84.0,48.099000000000004,10848.084000000028,0.8610624497169972,mixed,2.1213203435596424
21,BUY,2024-02-01 20:09:00,2056.07,0.28,2056.07,2076.07,2024-02-01 20:27:00,0.14,2059.78,49.65800000000051,2024-02-01 21:40:00,2056.07,0.14,SL,-2.282,91.0,47.376000000000516,10895.460000000028,0.8449416154451516,mixed,2.1213203435596424
22,BUY,2024-02-01 21:54:00,2056.07,0.28,2053.07,2076.07,,0.0,0.0,0.0,2024-02-01 22:04:00,2053.07,0.28,SL,-88.56400000000002,10.0,-88.56400000000002,10806.896000000028,0.8449416154451516,mixed,2.1213203435596424
23,SELL,2024-02-05 12:00:00,2026.45,0.28,2026.45,2006.45,2024-02-05 12:33:00,0.14,2022.82,48.53800000000153,2024-02-05 15:30:00,2026.45,0.14,SL,-2.282,210.0,46.256000000001535,10853.15200000003,0.8745319292606303,mixed,2.1213203435596424
24,SELL,2024-02-05 15:30:00,2026.02,0.28,2026.02,2006.02,2024-02-05 17:02:00,0.14,2022.16,51.7579999999986,2024-02-05 21:49:00,2026.02,0.14,SL,-2.282,379.0,49.475999999998606,10902.628000000028,0.8745319292606303,mixed,2.1213203435596424
25,SELL,2024-02-12 18:23:00,2014.76,0.28,2017.76,1994.76,,0.0,0.0,0.0,2024-02-12 18:44:00,2017.76,0.28,SL,-88.56400000000002,21.0,-88.56400000000002,10814.064000000028,0.8406410239245989,mixed,2.1213203435596424
26,SELL,2024-02-12 19:00:00,2014.76,0.28,2017.76,1994.76,,0.0,0.0,0.0,2024-02-12 21:28:00,2017.76,0.28,SL,-88.56400000000002,148.0,-88.56400000000002,10725.500000000027,0.8406410239245989,mixed,2.1213203435596424
27,SELL,2024-02-13 17:42:00,2011.75,0.27,2011.75,1991.75,2024-02-13 17:48:00,0.14,2008.02,49.93800000000026,2024-02-13 19:05:00,1991.75,0.13,TP,257.881,83.0,307.81900000000024,11033.319000000027,0.8713612271867869,mixed,2.1213203435596424
28,SELL,2024-02-13 19:15:00,1991.21,0.28,1994.21,1971.21,,0.0,0.0,0.0,2024-02-13 19:21:00,1994.21,0.28,SL,-88.56400000000002,6.0,-88.56400000000002,10944.755000000026,0.8713612271867869,mixed,2.1213203435596424
29,SELL,2024-02-14 05:15:00,1989.97,0.28,1992.97,1969.97,,0.0,0.0,0.0,2024-02-14 06:03:00,1992.97,0.28,SL,-88.56400000000002,48.0,-88.56400000000002,10856.191000000026,0.864783629451808,mixed,2.1213203435596424
30,SELL,2024-02-14 12:06:00,1988.75,0.28,1991.75,1968.75,,0.0,0.0,0.0,2024-02-14 14:34:00,1991.75,0.28,SL,-88.56400000000002,148.0,-88.56400000000002,10767.627000000026,0.864783629451808,mixed,2.1213203435596424
31,SELL,2024-02-14 19:01:00,1985.92,0.27,1988.92,1965.92,,0.0,0.0,0.0,2024-02-14 19:05:00,1988.92,0.27,SL,-85.401,4.0,-85.401,10682.226000000026,0.864783629451808,mixed,2.1213203435596424
32,SELL,2024-02-14 19:16:00,1985.92,0.27,1988.92,1965.92,,0.0,0.0,0.0,2024-02-14 20:04:00,1988.92,0.27,SL,-85.401,48.0,-85.401,10596.825000000026,0.864783629451808,mixed,2.1213203435596424
33,BUY,2024-02-29 17:36:00,2041.39,0.27,2041.39,2061.39,2024-02-29 17:47:00,0.14,2045.26,51.897999999998476,2024-03-01 12:33:00,2041.39,0.13,SL,-2.1189999999999998,1137.0,49.778999999998476,10646.604000000025,0.881949543075842,mixed,2.1213203435596424
34,BUY,2024-03-01 14:25:00,2050.78,0.27,2050.78,2070.78,2024-03-01 14:56:00,0.14,2054.75,53.29799999999722,2024-03-01 17:15:00,2050.78,0.13,SL,-2.1189999999999998,170.0,51.17899999999722,10697.783000000021,0.881949543075842,mixed,2.1213203435596424
35,BUY,2024-03-01 19:15:00,2057.51,0.27,2057.51,2077.51,2024-03-01 19:26:00,0.14,2061.53,53.99799999999975,2024-03-01 20:37:00,2077.51,0.13,TP,257.881,82.0,311.87899999999973,11009.66200000002,0.881949543075842,mixed,2.1213203435596424
36,BUY,2024-03-01 20:45:00,2077.19,0.28,2077.19,2097.19,2024-03-01 20:57:00,0.14,2080.88,49.37800000000077,2024-03-04 18:29:00,2097.19,0.14,TP,277.718,4184.0,327.0960000000008,11336.758000000022,0.8645536688852603,mixed,2.1213203435596424
37,BUY,2024-03-04 18:30:00,2096.71,0.29,2093.71,2116.71,,0.0,0.0,0.0,2024-03-04 18:36:00,2093.71,0.29,SL,-91.72699999999999,6.0,-91.72699999999999,11245.03100000002,0.8645536688852603,mixed,2.1213203435596424
38,BUY,2024-03-04 18:45:00,2098.85,0.29,2098.85,2118.85,2024-03-04 19:37:00,0.14,2101.89,40.277999999999494,2024-03-04 20:45:00,2118.85,0.14999999999999997,TP,297.5549999999999,120.0,337.8329999999994,11582.86400000002,0.8645536688852603,mixed,2.1213203435596424
39,BUY,2024-03-04 20:45:00,2118.46,0.29,2115.46,2138.46,,0.0,0.0,0.0,2024-03-04 21:06:00,2115.46,0.29,SL,-91.72699999999999,21.0,-91.72699999999999,11491.137000000019,0.8645536688852603,mixed,2.1213203435596424
40,BUY,2024-03-04 21:15:00,2116.23,0.29,2113.23,2136.23,,0.0,0.0,0.0,2024-03-05 05:17:00,2113.23,0.29,SL,-91.72699999999999,482.0,-91.72699999999999,11399.410000000018,0.92927202227042,mixed,1.224744871391589
41,BUY,2024-03-05 12:27:00,2119.94,0.17,2119.94,2139.94,2024-03-05 13:21:00,0.08,2123.48,27.015999999999714,2024-03-05 17:34:00,2139.94,0.09000000000000001,TP,178.53300000000002,307.0,205.54899999999972,11604.959000000017,0.92927202227042,mixed,1.224744871391589
